product_id,shop_id,shop_name,district,category,brand,model,specifications,price_lkr,stock_status,warranty,last_updated,verified,shop_name_shop,district_shop,city_address,latitude,longitude,average_rating,reviews_count,verified_shop,shop_type
P0043,KAN058,MN Tech Fix,Kandy,SSD,Crucial,1TB,"1TB, SATA",10627,Out of Stock,6 Months,2025-09-24,Yes,MN Tech Fix,Kandy,"No 8/1 wattegama road, Madawala 20260, Sri Lanka",7.328638400000001,80.67371399999999,4.9,11.0,Maybe,product_shop
P0043,KAN058,MN Tech Fix,Kandy,SSD,Crucial,1TB,"1TB, SATA",10627,Out of Stock,6 Months,2025-09-24,Yes,XEOXE INTERNATIONALS,Kandy,"4JP2+C7R, Udapalatha, Sri Lanka",7.1361088,80.6006263,5.0,6.0,Maybe,repair_shop
P0044,GAM021,PC Clinic / PCC - Kadawatha,Gampaha,CPU,AMD,Ryzen 5 5600X,"AMD Ryzen 5 5600X, 12 cores",103583,Out of Stock,36 Months,2025-09-24,No,PC Clinic / PCC - Kadawatha,Gampaha,"172, 12F Kandy Rd, Kadawatha 11850, Sri Lanka",7.001567,79.95041189999999,4.9,1073.0,Maybe,product_shop
P0044,GAM021,PC Clinic / PCC - Kadawatha,Gampaha,CPU,AMD,Ryzen 5 5600X,"AMD Ryzen 5 5600X, 12 cores",103583,Out of Stock,36 Months,2025-09-24,No,Dinuka Technologies,Gampaha,"No. 338/1, New Kandy Road, B214, Sri Lanka",6.9894438,80.0145945,5.0,54.0,Maybe,repair_shop
P0045,BAT235,KEE TECH,Batticaloa,Motherboard,MSI,B550,"B550 chipset, Mini-ITX",97144,Out of Stock,36 Months,2025-09-24,Yes,KEE TECH,Batticaloa,"Amman Kovil Road, Kurumanveli-12, களுவாஞ்சிக்குடி 20300, Sri Lanka",7.490497299999999,81.7807541,5.0,2.0,Maybe,product_shop
P0045,BAT235,KEE TECH,Batticaloa,Motherboard,MSI,B550,"B550 chipset, Mini-ITX",97144,Out of Stock,36 Months,2025-09-24,Yes,MPC ( Mobile Phone & Computer Repairing Centre),Batticaloa,"Hospital Rd, Nintavur 04, Sri Lanka",7.3531236,81.8560017,5.0,4.0,Maybe,repair_shop
P0046,KAN054,Inazawa Electronics Pvt Ltd,Kandy,GPU,MSI,RX 6600,"8GB GDDR6, Triple Fan",591995,In Stock,36 Months,2025-09-24,Yes,Inazawa Electronics Pvt Ltd,Kandy,"A/25/1/C/2 Society Road Hinguloya-2, Mawanella 71500, Sri Lanka",7.258233799999999,80.4517929,4.9,362.0,Maybe,product_shop
P0046,KAN054,Inazawa Electronics Pvt Ltd,Kandy,GPU,MSI,RX 6600,"8GB GDDR6, Triple Fan",591995,In Stock,36 Months,2025-09-24,Yes,Premium Computers,Kandy,"No 716 Kithulgala Complex , Mangalagama, Molagoda 71016, Sri Lanka",7.2561145,80.4078945,5.0,14.0,Maybe,repair_shop
P0047,ANU286,WAVE TECHZONE,Anuradhapura,SSD,Crucial,500GB,"500GB, SATA",36833,In Stock,24 Months,2025-09-24,Maybe,WAVE TECHZONE,Anuradhapura,"No.187, President School, Roadchool Road, Anuradhapura 50000, Sri Lanka",8.3101266,80.4224034,5.0,76.0,Maybe,product_shop
P0047,ANU286,WAVE TECHZONE,Anuradhapura,SSD,Crucial,500GB,"500GB, SATA",36833,In Stock,24 Months,2025-09-24,Maybe,WAVE TECHZONE,Anuradhapura,"No.187, President School, Roadchool Road, Anuradhapura 50000, Sri Lanka",8.3101266,80.4224034,5.0,76.0,Maybe,repair_shop
P0048,GAM024,Central Computers,Gampaha,CPU,Intel,Ryzen 7 5800X,"Intel Ryzen 7 5800X, 8 cores",152843,In Stock,36 Months,2025-09-24,Yes,Central Computers,Gampaha,"No: 36, Ward City Shopping Complex, Gampaha 11000, Sri Lanka",7.092913299999999,79.9985263,4.9,50.0,Maybe,product_shop
P0048,GAM024,Central Computers,Gampaha,CPU,Intel,Ryzen 7 5800X,"Intel Ryzen 7 5800X, 8 cores",152843,In Stock,36 Months,2025-09-24,Yes,D.M.V COMPUTERS,Gampaha,"New Parliament Rd, Battaramulla 10120, Sri Lanka",6.8901013,79.9258186,5.0,12.0,Maybe,repair_shop
P0049,BAT227,Softlogic Showroom Main Branch Batticaloa-A,Batticaloa,CPU,AMD,i7-13700K,"AMD i7-13700K, 8 cores",35903,In Stock,24 Months,2025-09-24,No,Softlogic Showroom Main Branch Batticaloa-A,Batticaloa,"319 Trincomalee Hwy, Batticaloa, Sri Lanka",7.7200615,81.696181,5.0,16.0,Maybe,product_shop
P0049,BAT227,Softlogic Showroom Main Branch Batticaloa-A,Batticaloa,CPU,AMD,i7-13700K,"AMD i7-13700K, 8 cores",35903,In Stock,24 Months,2025-09-24,No,MASTER MOBILE STORE,Batticaloa,"110 Main Street, Eravur 30300, Sri Lanka",7.7752721,81.6059124,5.0,74.0,Maybe,repair_shop
P0050,KAN060,Chama Computers - Kandy | Chama BlazeeX Store,Kandy,GPU,AMD,RTX 4070,"6GB GDDR6, Triple Fan",538329,In Stock,6 Months,2025-09-24,Maybe,Chama Computers - Kandy | Chama BlazeeX Store,Kandy,"584 Peradeniya Rd, Kandy 20000, Sri Lanka",7.279732800000001,80.6184443,4.8,366.0,Maybe,product_shop
P0050,KAN060,Chama Computers - Kandy | Chama BlazeeX Store,Kandy,GPU,AMD,RTX 4070,"6GB GDDR6, Triple Fan",538329,In Stock,6 Months,2025-09-24,Maybe,Bios Tech,Kandy,"no 40c Elamaldeniya-Daskara Rd, Daskara, Sri Lanka",7.2109735,80.5791461,5.0,3.0,Maybe,repair_shop
P0051,GAL092,Fa Technology,Galle,Motherboard,ASRock,B450,"B450 chipset, ATX",126595,In Stock,36 Months,2025-09-24,Maybe,Fa Technology,Galle,"470 Matara Rd, Galle 80000, Sri Lanka",6.033036699999999,80.23852649999999,5.0,214.0,Maybe,product_shop
P0051,GAL092,Fa Technology,Galle,Motherboard,ASRock,B450,"B450 chipset, ATX",126595,In Stock,36 Months,2025-09-24,Maybe,iFix Technology (PVT) LTD,Galle,"68,e sri vajirajana mawatta, Weligama 81700, Sri Lanka",5.9751982,80.4313766,5.0,380.0,Maybe,repair_shop
P0052,GAL092,Fa Technology,Galle,Motherboard,ASRock,B550,"B550 chipset, ATX",95685,Out of Stock,6 Months,2025-09-24,Maybe,Fa Technology,Galle,"470 Matara Rd, Galle 80000, Sri Lanka",6.033036699999999,80.23852649999999,5.0,214.0,Maybe,product_shop
P0052,GAL092,Fa Technology,Galle,Motherboard,ASRock,B550,"B550 chipset, ATX",95685,Out of Stock,6 Months,2025-09-24,Maybe,iFix Technology (PVT) LTD,Galle,"68,e sri vajirajana mawatta, Weligama 81700, Sri Lanka",5.9751982,80.4313766,5.0,380.0,Maybe,repair_shop
P0053,KAN047,Fix home Computers,Kandy,RAM,TeamGroup,16GB DDR4,"16GB DDR4, 2666MHz",18023,In Stock,6 Months,2025-09-24,Yes,Fix home Computers,Kandy,"Fix home, Gampola, Sri Lanka",7.1611094,80.5656801,5.0,53.0,Maybe,product_shop
P0053,KAN047,Fix home Computers,Kandy,RAM,TeamGroup,16GB DDR4,"16GB DDR4, 2666MHz",18023,In Stock,6 Months,2025-09-24,Yes,MasterTech Computers Solutions and Laptop Repair,Kandy,"90 Katugastota-Kurunegala-Puttalam Hwy, Katugastota, Sri Lanka",7.3225736,80.622654,5.0,57.0,Maybe,repair_shop
P0054,GAL099,Nuwanka Tech computers,Galle,Laptop,Lenovo,VivoBook,"16GB RAM, 1024GB SSD, Ryzen 5",410333,Out of Stock,24 Months,2025-09-24,Maybe,Nuwanka Tech computers,Galle,"Gonapinuwala, Sri Lanka",6.1472791,80.1394121,5.0,10.0,Maybe,product_shop
P0054,GAL099,Nuwanka Tech computers,Galle,Laptop,Lenovo,VivoBook,"16GB RAM, 1024GB SSD, Ryzen 5",410333,Out of Stock,24 Months,2025-09-24,Maybe,TechWave Technologies,Galle,"Galle - Baddegama Rd, Sandarawala, Sri Lanka",6.1568541,80.1829876,5.0,14.0,Maybe,repair_shop
P0055,COL012,Winsoft Technologies,Colombo,GPU,Zotac,RX 6600,"12GB GDDR6, Triple Fan",528044,In Stock,6 Months,2025-09-24,Maybe,Winsoft Technologies,Colombo,"No.313, 1st Floor, Unity Plaza, Colombo 00400, Sri Lanka",6.893556599999999,79.8552468,4.8,861.0,Maybe,product_shop
P0055,COL012,Winsoft Technologies,Colombo,GPU,Zotac,RX 6600,"12GB GDDR6, Triple Fan",528044,In Stock,6 Months,2025-09-24,Maybe,Wiretree(Pvt)Ltd,Colombo,"Bttaramulla, No.1141 Dhamodaya Mawatha, Battaramulla 10120, Sri Lanka",6.8944402,79.921383,5.0,26.0,Maybe,repair_shop
P0056,JAF138,Lenovo Exclusive Store - Jaffna,Jaffna,CPU,Intel,Ryzen 5 5600X,"Intel Ryzen 5 5600X, 6 cores",157820,In Stock,6 Months,2025-09-24,Maybe,Lenovo Exclusive Store - Jaffna,Jaffna,"320B, Pointpedtro, Kandy - Jaffna Hwy, Jaffna 40000, Sri Lanka",9.6717504,80.0226265,5.0,24.0,Maybe,product_shop
P0056,JAF138,Lenovo Exclusive Store - Jaffna,Jaffna,CPU,Intel,Ryzen 5 5600X,"Intel Ryzen 5 5600X, 6 cores",157820,In Stock,6 Months,2025-09-24,Maybe,Thivan Phone shop,Jaffna,"Puliyadi santhi, Jaffna-Kankesanturai Rd, Jaffna, Sri Lanka",9.6798385,80.0121685,5.0,10.0,Maybe,repair_shop
P0057,TRI211,DIGI World,Trincomalee,RAM,G.Skill,16GB DDR4,"16GB DDR4, 2666MHz",11131,In Stock,24 Months,2025-09-24,Yes,DIGI World,Trincomalee,"16/6 Huskison Rd, Trincomalee 31000, Sri Lanka",8.577075899999999,81.2313712,5.0,63.0,Maybe,product_shop
P0057,TRI211,DIGI World,Trincomalee,RAM,G.Skill,16GB DDR4,"16GB DDR4, 2666MHz",11131,In Stock,24 Months,2025-09-24,Yes,WAVE TECHZONE,Trincomalee,"No.187, President School, Roadchool Road, Anuradhapura 50000, Sri Lanka",8.3101266,80.4224034,5.0,76.0,Maybe,repair_shop
P0058,ANU289,Abans Thambuttegama Unlimited,Anuradhapura,GPU,Zotac,GTX 1660,"6GB GDDR6, Dual Fan",423790,In Stock,24 Months,2025-09-24,Maybe,Abans Thambuttegama Unlimited,Anuradhapura,"No 72 Anuradhapura road, Thambuttegama 50240, Sri Lanka",8.153124199999999,80.29564839999999,5.0,10.0,Maybe,product_shop
P0058,ANU289,Abans Thambuttegama Unlimited,Anuradhapura,GPU,Zotac,GTX 1660,"6GB GDDR6, Dual Fan",423790,In Stock,24 Months,2025-09-24,Maybe,Auto More,Anuradhapura,"No 562, 123 A Technical side, dahaiyagama 50000, Sri Lanka",8.3349457,80.3969464,5.0,10.0,Maybe,repair_shop
P0059,GAM020,MSK COMPUTERS,Gampaha,GPU,Gigabyte,RTX 3070,"12GB GDDR6, Dual Fan",613287,Out of Stock,6 Months,2025-09-24,Yes,MSK COMPUTERS,Gampaha,"296/3/b, Delpe Junction, Ragama 10100, Sri Lanka",7.021058999999999,79.9346673,4.9,1143.0,Maybe,product_shop
P0059,GAM020,MSK COMPUTERS,Gampaha,GPU,Gigabyte,RTX 3070,"12GB GDDR6, Dual Fan",613287,Out of Stock,6 Months,2025-09-24,Yes,IT plaNET,Gampaha,"88 Balapokuna Rd, Colombo 00600, Sri Lanka",6.872795,79.876312,5.0,78.0,Maybe,repair_shop
P0060,ANU291,Power PC Computers,Anuradhapura,Monitor,BenQ,24-inch FHD,"24-inch FHD, 75Hz",118468,Out of Stock,6 Months,2025-09-24,Yes,Power PC Computers,Anuradhapura,"8CF3+2JG, Maithripala Senanayake Mawatha, Anuradhapura, Sri Lanka",8.3225644,80.4040649,5.0,9.0,Maybe,product_shop
P0060,ANU291,Power PC Computers,Anuradhapura,Monitor,BenQ,24-inch FHD,"24-inch FHD, 75Hz",118468,Out of Stock,6 Months,2025-09-24,Yes,UX Computers,Anuradhapura,"No 561/28, 1st floor, New Bus Stand, Maithripala Senanayake Mawatha, Anuradhapura, Sri Lanka",8.3222575,80.4025767,5.0,9.0,Maybe,repair_shop
P0061,GAM017,MenTergo Totel IT Solution,Gampaha,PSU,Thermaltake,750W,"750W, 80+ Gold",38293,Out of Stock,24 Months,2025-09-24,Maybe,MenTergo Totel IT Solution,Gampaha,"872 Puttalam - Colombo Rd, Negombo 11500, Sri Lanka",7.1825848,79.8603357,5.0,70.0,Maybe,product_shop
P0061,GAM017,MenTergo Totel IT Solution,Gampaha,PSU,Thermaltake,750W,"750W, 80+ Gold",38293,Out of Stock,24 Months,2025-09-24,Maybe,Nanex Computers,Gampaha,"No. 15 Minuwangoda Road, Ja-Ela 11380, Sri Lanka",7.0876345,79.8982775,5.0,86.0,Maybe,repair_shop
P0062,GAM030,iDeal Computers,Gampaha,Monitor,BenQ,32-inch 4K,"32-inch 4K, 144Hz",112776,In Stock,12 Months,2025-09-24,No,iDeal Computers,Gampaha,"Bauddhaloka Mawatha, Gampaha, Sri Lanka",7.091633,79.9974605,4.8,93.0,Maybe,product_shop
P0062,GAM030,iDeal Computers,Gampaha,Monitor,BenQ,32-inch 4K,"32-inch 4K, 144Hz",112776,In Stock,12 Months,2025-09-24,No,"LAPTOPREPAIR.LK - Laptop1st Laptop repair in Colombo, Bambalapitiya",Gampaha,"37/I Galle Rd, Colombo 00400, Sri Lanka",6.8939955,79.8554892,4.9,203.0,Maybe,repair_shop
P0063,JAF138,Lenovo Exclusive Store - Jaffna,Jaffna,Motherboard,Gigabyte,B550,"B550 chipset, Mini-ITX",104696,In Stock,12 Months,2025-09-24,Maybe,Lenovo Exclusive Store - Jaffna,Jaffna,"320B, Pointpedtro, Kandy - Jaffna Hwy, Jaffna 40000, Sri Lanka",9.6717504,80.0226265,5.0,24.0,Maybe,product_shop
P0063,JAF138,Lenovo Exclusive Store - Jaffna,Jaffna,Motherboard,Gigabyte,B550,"B550 chipset, Mini-ITX",104696,In Stock,12 Months,2025-09-24,Maybe,Thivan Phone shop,Jaffna,"Puliyadi santhi, Jaffna-Kankesanturai Rd, Jaffna, Sri Lanka",9.6798385,80.0121685,5.0,10.0,Maybe,repair_shop
P0064,KAN053,SMART COMPUTER SHOP,Kandy,Motherboard,MSI,X570,"X570 chipset, Mini-ITX",98164,Out of Stock,24 Months,2025-09-24,Maybe,SMART COMPUTER SHOP,Kandy,"190 Peradeniya Rd, Kandy 20000, Sri Lanka",7.289636400000001,80.6297886,5.0,1.0,Maybe,product_shop
P0064,KAN053,SMART COMPUTER SHOP,Kandy,Motherboard,MSI,X570,"X570 chipset, Mini-ITX",98164,Out of Stock,24 Months,2025-09-24,Maybe,S Tech Solution,Kandy,"188/2 A Dumbukola, Katudeniya 21016, Sri Lanka",7.4326588,80.6422062,5.0,16.0,Maybe,repair_shop
P0065,KAN055,Sense.lk - Kandy City Center,Kandy,Motherboard,MSI,B450,"B450 chipset, mATX",71064,In Stock,12 Months,2025-09-24,No,Sense.lk - Kandy City Center,Kandy,"L2-40, Kandy City Centre, 05 Sri Dalada Veediya, Kandy 20000, Sri Lanka",7.291981300000001,80.6371151,4.9,155.0,Maybe,product_shop
P0065,KAN055,Sense.lk - Kandy City Center,Kandy,Motherboard,MSI,B450,"B450 chipset, mATX",71064,In Stock,12 Months,2025-09-24,No,Ifix Computer Repairs,Kandy,"Kandy 20000, Sri Lanka",7.2886268,80.6289151,5.0,9.0,Maybe,repair_shop
P0066,MAT112,Tharanga Computers,Matara,GPU,Gigabyte,RTX 3060,"16GB GDDR6, Triple Fan",413979,Out of Stock,24 Months,2025-09-24,Yes,Tharanga Computers,Matara,"WGXW+V9V, Matara, Sri Lanka",5.949745999999999,80.5459079,5.0,6.0,Maybe,product_shop
P0066,MAT112,Tharanga Computers,Matara,GPU,Gigabyte,RTX 3060,"16GB GDDR6, Triple Fan",413979,Out of Stock,24 Months,2025-09-24,Yes,Weligama Winux Computer,Matara,"new shopping complex, 26 1st floor, Weligama 81700, Sri Lanka",5.9743088,80.4293445,5.0,21.0,Maybe,repair_shop
P0067,TRI225,Last Tech Mutur,Trincomalee,RAM,G.Skill,32GB DDR4,"32GB DDR4, 2666MHz",5633,Out of Stock,6 Months,2025-09-24,Yes,Last Tech Mutur,Trincomalee,"Market Road, Mutur 31200, Sri Lanka",8.4504758,81.2598766,5.0,1.0,Maybe,product_shop
P0067,TRI225,Last Tech Mutur,Trincomalee,RAM,G.Skill,32GB DDR4,"32GB DDR4, 2666MHz",5633,Out of Stock,6 Months,2025-09-24,Yes,SNT Computers,Trincomalee,"Dockyard Rd, Trincomalee 31000, Sri Lanka",8.5676373,81.2382536,5.0,3.0,Maybe,repair_shop
P0068,JAF140,Vijay Multy Shop,Jaffna,RAM,TeamGroup,32GB DDR4,"32GB DDR4, 3200MHz",24646,In Stock,6 Months,2025-09-24,Yes,Vijay Multy Shop,Jaffna,"Inuvil Hindu college, Road, Uduvil, Sri Lanka",9.7223649,80.0142889,5.0,11.0,Maybe,product_shop
P0068,JAF140,Vijay Multy Shop,Jaffna,RAM,TeamGroup,32GB DDR4,"32GB DDR4, 3200MHz",24646,In Stock,6 Months,2025-09-24,Yes,Mr.S Computer & CCTV Service,Jaffna,"Jaffna 40000, Sri Lanka",9.7058845,80.0017406,5.0,7.0,Maybe,repair_shop
P0069,COL014,Green Tech Computers Pvt LTD,Colombo,SSD,Crucial,250GB,"250GB, NVMe PCIe 4.0",26119,Out of Stock,36 Months,2025-09-24,Maybe,Green Tech Computers Pvt LTD,Colombo,"Wardcity, Gampaha 11000, Sri Lanka",7.0934127,79.9975575,4.8,101.0,Maybe,product_shop
P0069,COL014,Green Tech Computers Pvt LTD,Colombo,SSD,Crucial,250GB,"250GB, NVMe PCIe 4.0",26119,Out of Stock,36 Months,2025-09-24,Maybe,Laptop City,Colombo,"3F8 3RD FLOOR, UNITY PLAZA, Colombo 00400, Sri Lanka",6.8935564,79.8552552,4.9,996.0,Maybe,repair_shop
P0070,JAF143,Micro Computers,Jaffna,Laptop,HP,Aspire,"16GB RAM, 512GB SSD, Ryzen 7",319770,Out of Stock,24 Months,2025-09-24,Yes,Micro Computers,Jaffna,"175/3 Kasthuriyar Rd, Jaffna, Sri Lanka",9.669744,80.0113703,5.0,3.0,Maybe,product_shop
P0070,JAF143,Micro Computers,Jaffna,Laptop,HP,Aspire,"16GB RAM, 512GB SSD, Ryzen 7",319770,Out of Stock,24 Months,2025-09-24,Yes,Hari Tech,Jaffna,"RAJA VEETHY, KOPAY, Sri Lanka",9.6979369,80.0462763,5.0,3.0,Maybe,repair_shop
P0071,MAT114,DG COMPUTERS-WELIGAMA,Matara,Motherboard,MSI,B450,"B450 chipset, Mini-ITX",151917,In Stock,6 Months,2025-09-24,Yes,DG COMPUTERS-WELIGAMA,Matara,"16 Welipitiya-Moonamalpa Rd, Udukawa, Sri Lanka",6.003807500000001,80.45010099999999,5.0,4.0,Maybe,product_shop
P0071,MAT114,DG COMPUTERS-WELIGAMA,Matara,Motherboard,MSI,B450,"B450 chipset, Mini-ITX",151917,In Stock,6 Months,2025-09-24,Yes,LapFix Solution,Matara,"219 Akuressa Rd, Godagama, Matara, Sri Lanka",5.9705289,80.5203868,5.0,13.0,Maybe,repair_shop
P0072,BAT233,The PC Doctor- Desktop Computer & Laptop Repairing Services,Batticaloa,GPU,ASUS,RTX 3070,"16GB GDDR6, Triple Fan",400462,In Stock,6 Months,2025-09-24,Yes,The PC Doctor- Desktop Computer & Laptop Repairing Services,Batticaloa,"WGFJ+9W, Oddamavadi, Sri Lanka",7.923388999999999,81.5323561,5.0,3.0,Maybe,product_shop
P0072,BAT233,The PC Doctor- Desktop Computer & Laptop Repairing Services,Batticaloa,GPU,ASUS,RTX 3070,"16GB GDDR6, Triple Fan",400462,In Stock,6 Months,2025-09-24,Yes,HS DealZ Laptop Store,Batticaloa,"Dr Badhiudeen Mahmood Mawatha, Kattankudy 30100, Sri Lanka",7.6804211,81.7293492,5.0,4.0,Maybe,repair_shop
P0073,TRI223,M-TECH,Trincomalee,CPU,Intel,i7-13700K,"Intel i7-13700K, 6 cores",173453,Out of Stock,24 Months,2025-09-24,Maybe,M-TECH,Trincomalee,"Puthukkudiyiruppu, Kinniya 05, Kinniya 31100, Sri Lanka",8.4737906,81.1666454,5.0,2.0,Maybe,product_shop
P0073,TRI223,M-TECH,Trincomalee,CPU,Intel,i7-13700K,"Intel i7-13700K, 6 cores",173453,Out of Stock,24 Months,2025-09-24,Maybe,අකිල Electronics,Trincomalee,"58/B/1 Eksath Mawatha,Galmetiyawa, Mollipothana - Soorangal Rd, Mullipotana 33405, Sri Lanka",8.451327,81.0551517,5.0,4.0,Maybe,repair_shop
P0074,KAN058,MN Tech Fix,Kandy,Motherboard,MSI,Z690,"Z690 chipset, Mini-ITX",118381,In Stock,24 Months,2025-09-24,No,MN Tech Fix,Kandy,"No 8/1 wattegama road, Madawala 20260, Sri Lanka",7.328638400000001,80.67371399999999,4.9,11.0,Maybe,product_shop
P0074,KAN058,MN Tech Fix,Kandy,Motherboard,MSI,Z690,"Z690 chipset, Mini-ITX",118381,In Stock,24 Months,2025-09-24,No,XEOXE INTERNATIONALS,Kandy,"4JP2+C7R, Udapalatha, Sri Lanka",7.1361088,80.6006263,5.0,6.0,Maybe,repair_shop
P0075,GAL105,Galle X Computer,Galle,SSD,Samsung,250GB,"250GB, NVMe PCIe 4.0",22254,Out of Stock,24 Months,2025-09-24,Yes,Galle X Computer,Galle,"Junction, Mapalagama - Elpitiya Rd, Nagoda 80110, Sri Lanka",6.1982133,80.2748263,5.0,2.0,Maybe,product_shop
P0075,GAL105,Galle X Computer,Galle,SSD,Samsung,250GB,"250GB, NVMe PCIe 4.0",22254,Out of Stock,24 Months,2025-09-24,Yes,RV Laptop Repair,Galle,"Disanayaka mawatha anangoda, Galle 80000, Sri Lanka",6.0544564,80.251352,5.0,5.0,Maybe,repair_shop
P0076,GAM029,Green Tech Computers Pvt LTD,Gampaha,GPU,AMD,RX 6800,"8GB GDDR6, Dual Fan",280249,Out of Stock,6 Months,2025-09-24,Maybe,Green Tech Computers Pvt LTD,Gampaha,"Wardcity, Gampaha 11000, Sri Lanka",7.0934127,79.9975575,4.8,101.0,Maybe,product_shop
P0076,GAM029,Green Tech Computers Pvt LTD,Gampaha,GPU,AMD,RX 6800,"8GB GDDR6, Dual Fan",280249,Out of Stock,6 Months,2025-09-24,Maybe,Chamara Technologies,Gampaha,"Athurugiriya Rd, Hokandara, Sri Lanka",6.8837708,79.9709976,4.9,231.0,Maybe,repair_shop
P0077,COL002,Brilliant Technologies,Colombo,RAM,Corsair,16GB DDR4,"16GB DDR4, 2666MHz",7900,Out of Stock,6 Months,2025-09-24,Yes,Brilliant Technologies,Colombo,"161, 1/1 Old Kottawa Rd, Maharagama 10280, Sri Lanka",6.857907699999999,79.9161172,5.0,178.0,Maybe,product_shop
P0077,COL002,Brilliant Technologies,Colombo,RAM,Corsair,16GB DDR4,"16GB DDR4, 2666MHz",7900,Out of Stock,6 Months,2025-09-24,Yes,Brilliant Technologies,Colombo,"161, 1/1 Old Kottawa Rd, Maharagama 10280, Sri Lanka",6.8579077,79.9161172,5.0,178.0,Maybe,repair_shop
P0078,GAL104,HANSA COMPUTERS & ADVERTISING,Galle,RAM,Corsair,8GB DDR4,"8GB DDR4, 2666MHz",12709,In Stock,6 Months,2025-09-24,Maybe,HANSA COMPUTERS & ADVERTISING,Galle,"Ahangama Imaduwa Rd, Imaduwa 80130, Sri Lanka",6.0336601,80.3905455,5.0,2.0,Maybe,product_shop
P0078,GAL104,HANSA COMPUTERS & ADVERTISING,Galle,RAM,Corsair,8GB DDR4,"8GB DDR4, 2666MHz",12709,In Stock,6 Months,2025-09-24,Maybe,Geotech Computers,Galle,"No 11, New Shopping Complex, Wanduramba 80100, Sri Lanka",6.1344691,80.2539696,5.0,6.0,Maybe,repair_shop
P0079,TRI216,Wide Tech Solution Pvt Ltd,Trincomalee,GPU,MSI,RTX 3060,"6GB GDDR6, Triple Fan",65286,Out of Stock,12 Months,2025-09-24,Maybe,Wide Tech Solution Pvt Ltd,Trincomalee,"167/1 Central Rd, Trincomalee 31000, Sri Lanka",8.5785625,81.2324488,5.0,4.0,Maybe,product_shop
P0079,TRI216,Wide Tech Solution Pvt Ltd,Trincomalee,GPU,MSI,RTX 3060,"6GB GDDR6, Triple Fan",65286,Out of Stock,12 Months,2025-09-24,Maybe,Tech House Computer Repair and Printers,Trincomalee,"No.680/A Raja Ela Rd, Kantale 31300, Sri Lanka",8.3723702,81.0192582,5.0,10.0,Maybe,repair_shop
P0080,BAT229,Poorna Studio & Communication,Batticaloa,GPU,ASUS,RTX 3070,"8GB GDDR6, Triple Fan",332879,In Stock,12 Months,2025-09-24,Maybe,Poorna Studio & Communication,Batticaloa,"Main Streat Cheddipalayam - North, 30194, Sri Lanka",7.583326199999999,81.783734,5.0,6.0,Maybe,product_shop
P0080,BAT229,Poorna Studio & Communication,Batticaloa,GPU,ASUS,RTX 3070,"8GB GDDR6, Triple Fan",332879,In Stock,12 Months,2025-09-24,Maybe,DOCSYS Solutions (Pvt) Ltd.,Batticaloa,"Sausiri Building, Aluthwewa Rd, Polonnaruwa 51000, Sri Lanka",7.9143486,81.0025176,5.0,22.0,Maybe,repair_shop
P0081,KUR262,BML Computers,Kurunegala,SSD,Adata,500GB,"500GB, NVMe PCIe 4.0",37990,Out of Stock,12 Months,2025-09-24,Maybe,BML Computers,Kurunegala,"Hedeniya - Medawela - Poojapitiya Rd, Medawala, Sri Lanka",7.357003299999999,80.5661057,5.0,3.0,Maybe,product_shop
P0081,KUR262,BML Computers,Kurunegala,SSD,Adata,500GB,"500GB, NVMe PCIe 4.0",37990,Out of Stock,12 Months,2025-09-24,Maybe,Mega PC,Kurunegala,"76WQ+936, Alawwa, Sri Lanka",7.2957979,80.2375782,5.0,9.0,Maybe,repair_shop
P0082,MAT108,Weligama Winux Computer,Matara,GPU,NVIDIA,RTX 3070,"16GB GDDR6, Dual Fan",336258,Out of Stock,12 Months,2025-09-24,Maybe,Weligama Winux Computer,Matara,"new shopping complex, 26 1st floor, Weligama 81700, Sri Lanka",5.974308799999999,80.4293445,5.0,21.0,Maybe,product_shop
P0082,MAT108,Weligama Winux Computer,Matara,GPU,NVIDIA,RTX 3070,"16GB GDDR6, Dual Fan",336258,Out of Stock,12 Months,2025-09-24,Maybe,SubaN Technologies,Matara,"L.A Nalinda Niroshan, 721/E, MountianHall Watta, Ambalanwatta, Galle 80000, Sri Lanka",6.0590249,80.2353767,5.0,43.0,Maybe,repair_shop
P0083,GAL100,GK COMPUTERS BADDEGAMA,Galle,Motherboard,ASUS,X570,"X570 chipset, mATX",41301,In Stock,36 Months,2025-09-24,Maybe,GK COMPUTERS BADDEGAMA,Galle,"sandarawala junction, gk computers, galle road, Baddegama 80200, Sri Lanka",6.154696899999999,80.1838743,5.0,9.0,Maybe,product_shop
P0083,GAL100,GK COMPUTERS BADDEGAMA,Galle,Motherboard,ASUS,X570,"X570 chipset, mATX",41301,In Stock,36 Months,2025-09-24,Maybe,Tech Nest Computers,Galle,"Galle Road, Mirissa 81750, Sri Lanka",5.940227,80.4729757,5.0,13.0,Maybe,repair_shop
P0084,ANU298,Tutu Mobiles,Anuradhapura,SSD,Crucial,500GB,"500GB, SATA",8569,In Stock,24 Months,2025-09-24,No,Tutu Mobiles,Anuradhapura,"Nawasirigama Thambuttegama, Rajanganaya 50240, Sri Lanka",8.1678188,80.2308724,5.0,3.0,Maybe,product_shop
